ZIP,latitude,longitude,city,state,county,population_2010,population_2020
24555,37.643,-79.459,Glasgow,VA,Rockbridge,2140,2012
24556,37.3755,-79.4039,Goode,VA,Bedford,3053,3357
24557,36.9695,-79.3389,Gretna,VA,Pittsylvania,7977,7550
24558,36.7626,-78.9415,Halifax,VA,Halifax,6347,6036
24562,37.7511,-78.6313,Howardsville,VA,Albemarle,426,467
24563,37.0798,-79.3,Hurt,VA,Pittsylvania,5489,5028
24565,36.8586,-79.187,Java,VA,Pittsylvania,1026,907
24566,36.7156,-79.2783,Keeling,VA,Pittsylvania,1402,1325
24569,37.0644,-79.1219,Long Island,VA,Campbell,1064,938
24570,37.3484,-79.4271,Lowry,VA,Bedford,20,41
24571,37.1528,-79.3297,Lynch Station,VA,Campbell,1979,1904
24572,37.4531,-79.1141,Madison Heights,VA,Amherst,16395,16399
24574,37.5414,-79.1703,Monroe,VA,Amherst,3977,3868
24577,36.9356,-78.972,Nathalie,VA,Halifax,5239,4821
24578,37.6606,-79.533,Natural Bridge,VA,Rockbridge,1056,1043
24579,37.598,-79.525,Natural Bridge Station,VA,Rockbridge,1389,1304
24580,36.5586,-78.671,Nelson,VA,Mecklenburg,613,582
24581,37.6432,-78.8089,Norwood,VA,Nelson,23,38
24586,36.6035,-79.2988,Ringgold,VA,Pittsylvania,5562,5124
24588,37.2545,-79.1215,Rustburg,VA,Campbell,9647,9196
24589,36.7862,-78.7866,Scottsburg,VA,Halifax,2271,2092
24590,37.8049,-78.474,Scottsville,VA,Albemarle,8074,7909
24592,36.6963,-78.9188,South Boston,VA,Halifax,13934,13453
24593,37.3643,-78.9059,Spout Spring,VA,Appomattox,1963,2132
24594,36.6258,-79.195,Sutherlin,VA,Pittsylvania,1651,1595
24595,37.5529,-79.0664,Sweet Briar,VA,Amherst,679,522
24597,36.7853,-79.1095,Vernon Hill,VA,Halifax,1257,1171
24598,36.6062,-78.7605,Virgilina,VA,Halifax,1984,1785
24599,37.6399,-78.7239,Wingina,VA,Nelson,606,621
24601,37.1909,-81.6387,Amonate,VA,Tazewell,77,59
24602,37.1661,-81.6508,Bandy,VA,Tazewell,962,787
24603,37.3532,-82.1968,Big Rock,VA,Buchanan,978,804
24604,37.2033,-81.5575,Bishop,VA,Tazewell,342,167
24605,37.2526,-81.2712,Bluefield,VA,Tazewell,9301,9104
24606,37.2818,-81.3804,Boissevain,VA,Tazewell,170,158
24607,37.2959,-82.281,Breaks,VA,Dickenson,462,322
24609,37.0876,-81.759,Cedar Bluff,VA,Tazewell,7630,6620
24612,37.0926,-81.8335,Doran,VA,Tazewell,229,293
24613,37.271,-81.3182,Falls Mills,VA,Tazewell,911,849
24614,37.2967,-82.1061,Grundy,VA,Buchanan,8061,7252
24620,37.4017,-82.0262,Hurley,VA,Buchanan,2774,2208
24622,37.2094,-81.7956,Jewell Ridge,VA,Tazewell,1028,987
24630,37.1756,-81.5399,North Tazewell,VA,Tazewell,6774,5971
24631,37.2138,-81.9917,Oakwood,VA,Buchanan,2843,2578
24634,37.2746,-81.9024,Pilgrims Knob,VA,Buchanan,574,446
24635,37.3054,-81.3425,Pocahontas,VA,Tazewell,1650,766
24637,37.0596,-81.7301,Pounding Mill,VA,Tazewell,3410,3302
24639,37.1481,-81.8896,Raven,VA,Buchanan,3533,3099
24641,37.0941,-81.8123,Richlands,VA,Tazewell,5953,5377
24646,37.1276,-82.0274,Rowe,VA,Buchanan,750,607
24649,37.0738,-81.9084,Swords Creek,VA,Russell,2760,2242
24651,37.1078,-81.51,Tazewell,VA,Tazewell,6314,5976
24656,37.1738,-82.1277,Vansant,VA,Buchanan,3404,2875
24657,37.2251,-81.8605,Whitewood,VA,Buchanan,321,258
24701,37.2698,-81.2223,Bluefield,WV,Mercer,20786,19137
24712,37.4323,-80.9974,Athens,WV,Mercer,2063,2174
24714,37.4909,-81.2062,Beeson,WV,Mercer,257,323
24715,37.3321,-81.3256,Bramwell,WV,Mercer,594,359
24716,37.5376,-81.3793,Bud,WV,Wyoming,508,317
24719,37.4909,-81.3226,Covel,WV,Wyoming,223,154
24724,37.3309,-81.2998,Freeman,WV,Mercer,66,158
24726,37.5054,-81.3404,Herndon,WV,Wyoming,566,610
24729,37.4401,-81.244,Hiawatha,WV,Mercer,149,172
24731,37.3971,-81.1318,Kegley,WV,Mercer,255,202
24733,37.442,-81.2138,Lashmeet,WV,Mercer,853,314
24736,37.4201,-81.2432,Matoaka,WV,Mercer,902,592
24737,37.3539,-81.2518,Montcalm,WV,Mercer,243,1314
24738,37.3015,-81.3043,Nemours,WV,Mercer,308,11
24740,37.3799,-81.1175,Princeton,WV,Mercer,30435,16238
24747,37.4142,-81.1784,Rock,WV,Mercer,3006,2734
24801,37.4329,-81.5846,Welch,WV,McDowell,3858,5143
24808,37.3362,-81.4151,Anawalt,WV,McDowell,675,444
24811,37.4126,-81.7843,Avondale,WV,McDowell,599,685
24813,37.3407,-81.7376,Bartley,WV,McDowell,511,262
24815,37.2687,-81.6668,Berwind,WV,McDowell,559,315
24816,37.4643,-81.6982,Big Sandy,WV,McDowell,151,184
24817,37.3518,-81.7987,Bradshaw,WV,McDowell,954,1383
24818,37.5988,-81.6264,Brenton,WV,Wyoming,1409,1109
24822,37.6309,-81.6829,Clear Fork,WV,Wyoming,955,1086
24823,37.6696,-81.7284,Coal Mountain,WV,Wyoming,383,317
24826,37.2779,-81.6268,Cucumber,WV,McDowell,150,98
24827,37.7329,-81.6887,Cyclone,WV,Wyoming,1501,1058
24828,37.4784,-81.6534,Davy,WV,McDowell,927,602
24830,37.3354,-81.5393,Elbert,WV,McDowell,139,160
24831,37.3857,-81.4109,Elkhorn,WV,McDowell,250,265
24834,37.5532,-81.6305,Fanrock,WV,Wyoming,412,327
24836,37.3658,-81.5544,Gary,WV,McDowell,800,522
24839,37.563,-81.8136,Hanover,WV,Wyoming,1523,620
24843,37.474,-81.6998,Hensley,WV,McDowell,158,104
24844,37.4499,-81.812,Iaeger,WV,McDowell,1810,1585
24845,37.5221,-81.8043,Ikes Fork,WV,Wyoming,282,525
24846,37.5301,-81.8882,Isaban,WV,McDowell,244,316
24847,37.5734,-81.4182,Itmann,WV,Wyoming,293,259
24848,37.2937,-81.4259,Jenkinjones,WV,McDowell,262,82
24849,37.6608,-81.5628,Jesse,WV,Wyoming,337,278
24850,37.3324,-81.8316,Jolo,WV,McDowell,1093,90
24851,37.5887,-81.8354,Justice,WV,Mingo,419,324
24853,37.4421,-81.512,Kimball,WV,McDowell,793,725
24854,37.744,-81.575,Kopperston,WV,Wyoming,550,860
24857,37.6982,-81.6771,Lynco,WV,Wyoming,984,1443
24860,37.6624,-81.607,Matheny,WV,Wyoming,552,536
24861,37.3709,-81.3665,Maybeury,WV,McDowell,307,138
24862,37.5048,-81.9151,Mohawk,WV,McDowell,651,588
24866,37.2637,-81.6187,Newhall,WV,McDowell,240,434
24867,37.5701,-81.4887,New Richmond,WV,Wyoming,409,364
24868,37.4194,-81.4058,Northfork,WV,McDowell,1686,917
24869,37.5682,-81.8254,North Spring,WV,Wyoming,351,470
24870,37.7407,-81.5831,Oceana,WV,Wyoming,2874,1852
24871,37.3493,-81.4654,Pageton,WV,McDowell,309,540
24872,37.4834,-81.896,Panther,WV,McDowell,783,799
24873,37.3315,-81.8915,Paynesville,WV,McDowell,600,448
24874,37.584,-81.5336,Pineville,WV,Wyoming,2729,2069
24878,37.4223,-81.6437,Premier,WV,McDowell,337,382
24879,37.3244,-81.7614,Raysal,WV,McDowell,657,399
24880,37.6179,-81.539,Rock View,WV,Wyoming,356,248
24881,37.4504,-81.7057,Roderfield,WV,McDowell,601,400
24882,37.6197,-81.7586,Simon,WV,Wyoming,483,501
24884,37.2384,-81.6098,Squire,WV,McDowell,265,40
24887,37.3712,-81.3857,Switchback,WV,McDowell,67,43
24888,37.3687,-81.5165,Thorpe,WV,McDowell,167,127
24892,37.3012,-81.6909,War,WV,McDowell,1513,1271
24894,37.2929,-81.6971,Warriormine,WV,McDowell,388,470
24898,37.5823,-81.6018,Wyoming,WV,Wyoming,198,330
24901,37.8083,-80.4407,Lewisburg,WV,Greenbrier,9128,9145
24910,37.7371,-80.661,Alderson,WV,Greenbrier,5383,4519
24915,38.4546,-79.7934,Arbovale,WV,Pocahontas,590,515
24916,37.8313,-80.5747,Asbury,WV,Greenbrier,558,412
24918,37.498,-80.7614,Ballard,WV,Monroe,1677,1625
24920,38.5513,-79.7952,Bartow,WV,Pocahontas,346,269
24924,38.186,-80.1345,Buckeye,WV,Pocahontas,512,465
24925,37.7807,-80.394,Caldwell,WV,Greenbrier,935,1042
24927,38.388,-79.9906,Cass,WV,Pocahontas,365,369
24931,37.9397,-80.6309,Crawley,WV,Greenbrier,1544,1508
24934,38.3636,-79.8556,Dunmore,WV,Pocahontas,503,489
24935,37.5608,-80.8111,Forest Hill,WV,Summers,688,512
24938,37.9154,-80.3353,Frankford,WV,Greenbrier,1518,1477
24941,37.589,-80.3401,Gap Mills,WV,Monroe,1059,1000
24944,38.4097,-79.8015,Green Bank,WV,Pocahontas,401,448
24945,37.5435,-80.6826,Greenville,WV,Monroe,393,400
24946,38.1109,-80.2641,Hillsboro,WV,Pocahontas,1533,1289
24951,37.4817,-80.6203,Lindside,WV,Monroe,1489,1763
24954,38.2586,-80.1046,Marlinton,WV,Pocahontas,3514,3079
24957,37.8765,-80.4192,Maxwelton,WV,Greenbrier,346,538
24962,37.6621,-80.7202,Pence Springs,WV,Summers,186,104
24963,37.4147,-80.7686,Peterstown,WV,Monroe,4095,3697
24966,37.9922,-80.3653,Renick,WV,Greenbrier,1286,1201
24970,37.7418,-80.4626,Ronceverte,WV,Greenbrier,4575,3976
24974,37.6654,-80.454,Secondcreek,WV,Monroe,299,203
24976,37.6643,-80.5409,Sinks Grove,WV,Monroe,1005,1008
24977,37.8772,-80.668,Smoot,WV,Greenbrier,441,465
24981,37.6491,-80.7461,Talcott,WV,Summers,631,529
24983,37.5802,-80.5248,Union,WV,Monroe,2443,1756
24984,37.4645,-80.4634,Waiteville,WV,Monroe,185,145
24986,37.7827,-80.3129,White Sulphur Springs,WV,Greenbrier,5216,4529
24991,37.9701,-80.4923,Williamsburg,WV,Greenbrier,521,451
25002,38.1376,-81.2743,Alloy,WV,Fayette,112,62
25003,38.2868,-81.8051,Alum Creek,WV,Kanawha,2782,2272
25005,38.5687,-81.2657,Amma,WV,Roane,264,241
25007,37.8334,-81.4301,Arnett,WV,Raleigh,604,538
25008,37.94,-81.3545,Artie,WV,Raleigh,210,243
25009,38.1823,-81.7113,Ashford,WV,Boone,1153,1029
25011,38.5086,-81.841,Bancroft,WV,Putnam,800,739
25015,38.2324,-81.5024,Belle,WV,Kanawha,4691,4043
25019,38.3729,-81.0868,Bickmore,WV,Clay,575,538
25021,37.9218,-81.6893,Bim,WV,Boone,305,260
25022,37.8784,-81.8279,Blair,WV,Logan,153,87
25024,38.1412,-81.6367,Bloomingrose,WV,Boone,586,455
25025,38.3121,-81.4052,Blount,WV,Kanawha,230,139
25028,37.9543,-81.7185,Bob White,WV,Boone,381,308
25030,38.4498,-81.2323,Bomont,WV,Clay,414,394
25031,38.1519,-81.2656,Boomer,WV,Fayette,615,832
25033,38.6092,-81.95,Buffalo,WV,Putnam,2234,2117
25035,38.193,-81.4984,Cabin Creek,WV,Kanawha,1112,964
25036,38.1943,-81.2959,Cannelton,WV,Fayette,468,318
25039,38.2212,-81.4279,Cedar Grove,WV,Kanawha,1304,921
25040,38.1237,-81.234,Charlton Heights,WV,Fayette,546,478
25043,38.4764,-81.0696,Clay,WV,Clay,1659,1247
25044,37.9162,-81.3443,Clear Creek,WV,Raleigh,384,221
25045,38.4539,-81.3572,Clendenin,WV,Kanawha,5801,4770
25047,37.9468,-81.8104,Clothier,WV,Logan,411,281
25048,37.9439,-81.4369,Colcord,WV,Raleigh,38,282
25049,38.1372,-81.5962,Comfort,WV,Boone,630,705
25051,38.1591,-81.7092,Costa,WV,Boone,164,170
25053,38.0809,-81.834,Danville,WV,Boone,4296,4227
25054,38.1429,-81.4521,Dawes,WV,Kanawha,426,225
25057,38.1268,-81.2637,Deep Water,WV,Fayette,337,264
25059,38.2509,-81.1932,Dixie,WV,Nicholas,678,424
25060,37.9622,-81.4968,Dorothy,WV,Raleigh,618,207
25061,38.2968,-81.5547,Drybranch,WV,Kanawha,756,681
25062,37.8749,-81.4412,Dry Creek,WV,Raleigh,230,165
25063,38.5647,-80.9764,Duck,WV,Clay,1797,1417
25064,38.3683,-81.7425,Dunbar,WV,Kanawha,9962,9229
25067,38.2099,-81.4381,East Bank,WV,Kanawha,1120,913
25070,38.5436,-81.9414,Eleanor,WV,Putnam,1683,1873
25071,38.4429,-81.4804,Elkview,WV,Kanawha,11697,10505
25075,38.0505,-81.4227,Eskdale,WV,Kanawha,976,602
25076,37.8665,-81.9123,Ethel,WV,Logan,298,279
25081,38.0908,-81.7659,Foster,WV,Boone,1251,1211
25082,38.5517,-82.0111,Fraziers Bottom,WV,Putnam,1673,1988
25083,38.0704,-81.3625,Gallagher,WV,Kanawha,672,475
25085,38.1689,-81.196,Gauley Bridge,WV,Fayette,830,650
25086,38.2154,-81.4246,Glasgow,WV,Kanawha,928,792
25088,38.3943,-81.2426,Glen,WV,Clay,164,100
25090,38.1532,-81.2148,Glen Ferris,WV,Fayette,203,238
25093,37.987,-81.6954,Gordon,WV,Boone,207,159
25102,38.1879,-81.3657,Handley,WV,Kanawha,349,265
25103,38.207,-81.3929,Hansford,WV,Kanawha,366,358
25106,38.8265,-82.1364,Henderson,WV,Mason,642,518
25107,38.1942,-81.613,Hernshaw,WV,Kanawha,739,552
25108,37.9581,-81.8509,Hewett,WV,Boone,692,599
25109,38.5329,-81.8612,Hometown,WV,Putnam,661,527
25110,38.2095,-81.3726,Hugheston,WV,Kanawha,599,436
25111,38.3498,-81.1269,Indore,WV,Clay,694,480
25112,38.3837,-81.7654,Institute,WV,Kanawha,166,245
25113,38.5357,-81.0348,Ivydale,WV,Clay,957,763
25114,37.9715,-81.8215,Jeffrey,WV,Boone,557,530
25115,38.1426,-81.2065,Kanawha Falls,WV,Fayette,90,77
25118,38.1249,-81.3217,Kimberly,WV,Fayette,998,474
25119,38.0407,-81.2701,Kincaid,WV,Fayette,444,367
25121,37.9204,-81.9034,Lake,WV,Logan,972,899
25123,38.7048,-81.9145,Leon,WV,Mason,3535,3287
25124,38.62,-81.7678,Liberty,WV,Putnam,1214,1219
25125,38.3366,-81.1633,Lizemores,WV,Clay,1011,878
25126,38.196,-81.3714,London,WV,Kanawha,58,170
25130,38.0444,-81.7938,Madison,WV,Boone,3846,3437
25132,38.2634,-81.3721,Mammoth,WV,Kanawha,276,273
25133,38.4939,-81.1227,Maysel,WV,Clay,922,711
25134,38.1523,-81.4479,Miami,WV,Kanawha,423,494
25136,38.1725,-81.3222,Montgomery,WV,Fayette,1798,1366
25139,38.1399,-81.2931,Mount Carbon,WV,Fayette,440,245
25140,37.8676,-81.4873,Naoma,WV,Raleigh,1012,939
25141,38.6271,-81.0257,Nebo,WV,Clay,195,218
25142,38.153,-81.7321,Nellis,WV,Boone,416,345
25143,38.4193,-81.8293,Nitro,WV,Kanawha,8579,8792
25148,38.0492,-81.5688,Orgas,WV,Boone,332,314
25149,37.9587,-81.8165,Ottawa,WV,Boone,242,245
25152,38.0529,-81.2698,Page,WV,Fayette,368,306
25154,38.125,-81.7018,Peytona,WV,Boone,868,778
25156,38.402,-81.4611,Pinch,WV,Kanawha,105,59
25159,38.4791,-81.7838,Poca,WV,Putnam,5163,4777
25160,38.2904,-81.2866,Pond Gap,WV,Kanawha,303,238
25161,38.099,-81.324,Powellton,WV,Fayette,369,489
25162,38.2101,-81.3851,Pratt,WV,Kanawha,571,483
25164,38.4912,-81.1989,Procious,WV,Clay,1257,1136
25165,38.141,-81.6588,Racine,WV,Boone,612,566
25168,38.5463,-81.9045,Red House,WV,Putnam,2503,2280
25169,38.1486,-81.7725,Ridgeview,WV,Boone,516,395
25173,38.0973,-81.2488,Robson,WV,Fayette,452,304
25174,37.8547,-81.4184,Rock Creek,WV,Raleigh,420,408
25177,38.3774,-81.8305,Saint Albans,WV,Kanawha,24084,22870
25180,37.7901,-81.4346,Saxon,WV,Raleigh,83,103
25181,38.0971,-81.6393,Seth,WV,Boone,1853,1503
25183,37.9204,-81.8293,Sharples,WV,Logan,73,83
25185,38.2379,-81.2334,Mount Olive,WV,Fayette,1042,1093
25186,38.1812,-81.3071,Smithers,WV,Fayette,881,756
25187,38.712,-81.9966,Southside,WV,Mason,719,690
25193,38.0091,-81.5492,Sylvester,WV,Boone,477,311
25201,38.3334,-81.4943,Tad,WV,Kanawha,55,111
25202,38.3357,-81.8476,Tornado,WV,Kanawha,1370,1445
25203,38.0298,-81.8729,Turtle Creek,WV,Boone,89,107
25204,37.926,-81.6141,Twilight,WV,Boone,211,166
25205,38.0357,-81.7807,Uneeda,WV,Boone,391,246
25206,37.9712,-81.7022,Van,WV,Boone,601,305
25208,37.9034,-81.6773,Wharton,WV,Boone,992,779
25209,37.9916,-81.5422,Whitesville,WV,Boone,1227,953
25211,38.4662,-80.8573,Widen,WV,Clay,135,109
25213,38.5072,-81.89,Winfield,WV,Putnam,5512,6214
25214,38.1852,-81.5587,Winifrede,WV,Kanawha,614,477
25234,38.8227,-81.1551,Arnoldsburg,WV,Calhoun,1200,939
25235,38.6686,-81.0944,Chloe,WV,Calhoun,949,983
25239,38.8633,-81.8186,Cottageville,WV,Jackson,1732,1674
25241,38.8113,-81.7909,Evans,WV,Jackson,1710,1668
25243,38.7034,-81.4243,Gandeeville,WV,Roane,899,924
25244,38.7706,-81.5532,Gay,WV,Jackson,732,680
25245,38.707,-81.7223,Given,WV,Jackson,739,916
25247,39.004,-81.989,Hartford,WV,Mason,509,487
25248,38.6232,-81.6217,Kenna,WV,Jackson,3090,2849
25251,38.6063,-81.2467,Left Hand,WV,Roane,429,491
25252,38.8888,-81.5326,Le Roy,WV,Jackson,1071,1089
25253,38.9311,-81.9751,Letart,WV,Mason,2051,1943
25259,38.6641,-81.2822,Looneyville,WV,Roane,699,770
25260,39.0064,-82.0282,Mason,WV,Mason,1577,1404
25261,38.8015,-81.0962,Millstone,WV,Calhoun,335,254
25262,38.8962,-81.8248,Millwood,WV,Jackson,898,771
25264,38.8639,-81.8784,Mount Alto,WV,Jackson,441,404
25265,38.9863,-81.9652,New Haven,WV,Mason,1564,1457
25266,38.606,-81.1623,Newton,WV,Roane,797,658
25267,38.8802,-80.9419,Normantown,WV,Gilmer,758,658
25268,38.7481,-81.0998,Orma,WV,Calhoun,871,593
25270,38.8889,-81.4399,Reedy,WV,Roane,972,849
25271,38.809,-81.702,Ripley,WV,Jackson,9304,8893
25275,38.9093,-81.6543,Sandyville,WV,Jackson,2287,2087
25276,38.7897,-81.3303,Spencer,WV,Roane,7752,7226
25285,38.5432,-81.1114,Wallback,WV,Clay,595,703
25286,38.6023,-81.3958,Walton,WV,Roane,1692,1407
25287,38.9574,-82.0517,West Columbia,WV,Mason,1272,1376
25301,38.349,-81.6306,Charleston,WV,Kanawha,2771,2908
25302,38.4015,-81.5841,Charleston,WV,Kanawha,15078,14307
25303,38.3684,-81.6996,South Charleston,WV,Kanawha,7112,6946
25304,38.3173,-81.5903,Charleston,WV,Kanawha,8773,8466
25305,38.3358,-81.6123,Charleston,WV,Kanawha,0,8
25306,38.3175,-81.5274,Charleston,WV,Kanawha,6417,6493
25309,38.3684,-81.6996,South Charleston,WV,Kanawha,13356,13146
25311,38.349,-81.5993,Charleston,WV,Kanawha,10815,9487
25312,38.4096,-81.6747,Charleston,WV,Kanawha,14886,8823
25313,38.4142,-81.7582,Charleston,WV,Kanawha,13436,12546
25314,38.3274,-81.669,Charleston,WV,Kanawha,14542,14673
25315,38.2351,-81.5536,Charleston,WV,Kanawha,3255,3016
25320,38.5428,-81.6334,Charleston,WV,Kanawha,6084,5447
25401,39.4567,-77.9727,Martinsburg,WV,Berkeley,14622,15086
25403,39.5227,-77.9747,Martinsburg,WV,Berkeley,12591,15316
25404,39.4852,-77.8954,Martinsburg,WV,Berkeley,19551,23034
25405,39.4092,-77.9615,Martinsburg,WV,Berkeley,12029,14294
25411,39.5526,-78.1877,Berkeley Springs,WV,Morgan,12633,12367
25413,39.3276,-78.0487,Bunker Hill,WV,Berkeley,7508,9299
25414,39.2771,-77.8563,Charles Town,WV,Jefferson,17024,19541
25419,39.5865,-77.8852,Falling Waters,WV,Berkeley,9251,11781
25420,39.378,-78.1141,Gerrardstown,WV,Berkeley,4024,4402
25422,39.5836,-78.3331,Great Cacapon,WV,Morgan,1700,1634
25425,39.3153,-77.7694,Harpers Ferry,WV,Jefferson,12835,13389
25427,39.5214,-78.0912,Hedgesville,WV,Berkeley,14322,16219
25428,39.3701,-78.0242,Inwood,WV,Berkeley,10776,12749
25430,39.322,-77.9588,Kearneysville,WV,Jefferson,8112,8343
25431,39.4976,-78.5508,Levels,WV,Hampshire,453,322
25432,39.294,-77.7858,Millville,WV,Jefferson,121,100
25434,39.4923,-78.4586,Paw Paw,WV,Morgan,2521,2382
25437,39.4401,-78.6103,Points,WV,Hampshire,212,519
25438,39.2995,-77.8606,Ranson,WV,Jefferson,6266,7090
25442,39.3716,-77.8229,Shenandoah Junction,WV,Jefferson,1925,2080
25443,39.4311,-77.8158,Shepherdstown,WV,Jefferson,7445,7852
25444,39.3732,-78.5228,Slanesville,WV,Hampshire,605,498
25446,39.2338,-77.9586,Summit Point,WV,Jefferson,1463,1373
25501,38.1609,-81.984,Alkol,WV,Lincoln,1130,1092
25502,38.6575,-82.1068,Apple Grove,WV,Mason,1034,1062
25503,38.6032,-82.1123,Ashton,WV,Mason,729,807
25504,38.3893,-82.296,Barboursville,WV,Cabell,12661,12972
25505,38.0043,-82.0401,Big Creek,WV,Logan,477,376
25506,38.2694,-82.2684,Branchland,WV,Lincoln,5037,5019
25507,38.3965,-82.5588,Ceredo,WV,Wayne,987,1102
25508,37.9737,-82.0174,Chapmanville,WV,Logan,9837,8930
25510,38.4198,-82.069,Culloden,WV,Cabell,5074,5191
25511,38.0231,-82.4315,Dunlow,WV,Wayne,1092,922
25512,38.1995,-82.3279,East Lynn,WV,Wayne,1237,1066
25514,38.1335,-82.5541,Fort Gay,WV,Wayne,4024,3950
25515,38.765,-82.1535,Gallipolis Ferry,WV,Mason,2335,2062
25517,38.1321,-82.4183,Genoa,WV,Wayne,2071,1810
25520,38.5909,-82.1773,Glenwood,WV,Mason,1561,1443
25521,38.2197,-81.9995,Griffithsville,WV,Lincoln,1101,1019
25523,38.2896,-82.1047,Hamlin,WV,Lincoln,2647,2620
25524,38.0341,-82.1008,Harts,WV,Lincoln,3486,3437
25526,38.4257,-81.9943,Hurricane,WV,Putnam,21902,22578
25529,38.1264,-81.8642,Julian,WV,Boone,1013,915
25530,38.3569,-82.5255,Kenova,WV,Wayne,5877,5721
25534,38.0915,-82.3274,Kiahsville,WV,Wayne,282,174
25535,38.3305,-82.4287,Lavalette,WV,Wayne,2783,2249
25537,38.477,-82.2957,Lesage,WV,Cabell,1993,1818
25540,38.1762,-82.1788,Midkiff,WV,Lincoln,290,285
25541,38.414,-82.1458,Milton,WV,Cabell,9350,9364
25545,38.4529,-82.2181,Ona,WV,Cabell,4512,4682
25547,37.9298,-81.9654,Pecks Mill,WV,Logan,969,545
25550,38.8632,-82.1132,Point Pleasant,WV,Mason,9077,8432
25555,38.23,-82.5753,Prichard,WV,Wayne,2325,2073
25557,38.097,-82.1633,Ranger,WV,Lincoln,1754,1320
25559,38.3265,-82.247,Salt Rock,WV,Cabell,2152,2095
25560,38.4501,-81.9005,Scott Depot,WV,Putnam,7997,9215
25564,38.2559,-81.891,Sod,WV,Lincoln,1250,1213
25565,38.1057,-82.0272,Spurlockville,WV,Lincoln,651,668
25567,38.2312,-81.9115,Sumerco,WV,Lincoln,924,894
25570,38.2258,-82.4339,Wayne,WV,Wayne,6640,5898
25571,38.2886,-82.1843,West Hamlin,WV,Lincoln,2206,1999
25573,38.2193,-81.9568,Yawkey,WV,Lincoln,970,798
25601,37.8487,-81.9935,Logan,WV,Logan,5206,4642
25606,37.7687,-81.8371,Accoville,WV,Logan,964,1060
25607,37.7959,-81.7833,Amherstdale,WV,Logan,1140,846
25608,37.584,-81.9051,Baisden,WV,Mingo,1004,1000
25611,37.6907,-81.869,Bruno,WV,Logan,682,689
25617,37.7265,-81.8057,Davin,WV,Logan,999,250
25621,37.6366,-81.9501,Gilbert,WV,Mingo,2155,2104
25624,37.9023,-81.9882,Henlawson,WV,Logan,480,396
25625,37.83,-82.0585,Holden,WV,Logan,1452,1528
25628,37.7562,-81.8601,Kistler,WV,Logan,539,478
25630,37.7957,-81.7148,Lorado,WV,Logan,683,523
25632,37.7656,-81.9217,Lyburn,WV,Logan,834,740
25634,37.7307,-81.8379,Mallory,WV,Logan,771,1457
25635,37.7357,-81.8754,Man,WV,Logan,1227,1203
25637,37.8415,-82.0087,Mount Gay,WV,Logan,936,983
25638,37.7557,-81.9996,Omar,WV,Logan,1148,758
25639,37.8752,-81.9826,Peach Creek,WV,Logan,608,579
25644,37.7112,-81.9873,Sarah Ann,WV,Logan,536,441
25646,37.8303,-81.9639,Stollings,WV,Logan,940,677
25647,37.7846,-81.9908,Switzer,WV,Logan,768,608
25649,37.8445,-82.0551,Verdunville,WV,Logan,1397,1273
25650,37.6634,-81.8504,Verner,WV,Mingo,547,96
25651,37.5554,-81.9657,Wharncliffe,WV,Mingo,737,969
25652,37.8035,-82.0466,Whitman,WV,Logan,1608,1472
25653,37.8279,-81.9976,Wilkinson,WV,Logan,459,228
25654,37.7818,-81.892,Yolyn,WV,Logan,310,139
25661,37.6902,-82.2642,Williamson,WV,Mingo,6837,5162
25666,37.9198,-82.2547,Breeden,WV,Mingo,654,198
25669,37.9389,-82.4624,Crum,WV,Wayne,887,689
25670,37.7189,-82.1931,Delbarton,WV,Mingo,5829,3417
25671,37.8703,-82.1951,Dingess,WV,Mingo,1286,1450
25672,37.7431,-82.108,Edgarton,WV,Mingo,408,266
25674,37.8642,-82.3741,Kermit,WV,Mingo,3202,2656
25676,37.799,-82.2868,Lenore,WV,Mingo,1250,1126
25678,37.5903,-82.0652,Matewan,WV,Mingo,1595,1108
25688,37.6265,-82.1482,North Matewan,WV,Mingo,448,376
25690,37.6898,-82.1244,Ragland,WV,Mingo,249,489
25692,37.6484,-82.1401,Red Jacket,WV,Mingo,1021,1231
25696,37.6693,-82.1221,Varney,WV,Mingo,295,1290
25699,37.9537,-82.3276,Wilsondale,WV,Wayne,200,130
25701,38.4097,-82.4423,Huntington,WV,Cabell,23284,22342
